logz logzerr logvol nlive logl logwt insert_order
-9.521061990954468968e+01 1.393960927398419647e-01 -1.435699999999748222e+01 1.000000000000000000e+03 -8.129412404557096750e+01 -1.025593792828839526e+02 9.260000000000000453e-01
-9.520997672635904507e+01 1.395339684168114269e-01 -1.435799999999748167e+01 1.000000000000000000e+03 -8.129398706881563896e+01 -1.025602423061286288e+02 9.240000000000000435e-01
-9.520933451090006372e+01 1.397909409793827995e-01 -1.435899999999748111e+01 1.000000000000000000e+03 -8.129355384040532329e+01 -1.025608090777183037e+02 9.040000000000000258e-01
-9.520869307115327729e+01 1.397802799498702730e-01 -1.435999999999748056e+01 1.000000000000000000e+03 -8.129193323937386140e+01 -1.025601884766868466e+02 4.520000000000000129e-01
-9.520805164476884386e+01 1.393369902658344039e-01 -1.436099999999748000e+01 1.000000000000000000e+03 -8.129099990792391850e+01 -1.025602551452369084e+02 1.860000000000000098e+00
-9.520741067226894927e+01 1.399496967844597872e-01 -1.436199999999747945e+01 1.000000000000000000e+03 -8.129080228341021552e+01 -1.025610575207231960e+02 1.195999999999999952e+00
-9.520677062395229484e+01 1.397991575674801534e-01 -1.436299999999747889e+01 1.000000000000000000e+03 -8.128913886443656622e+01 -1.025603941017495515e+02 1.899999999999999911e+00
-9.520613056068189906e+01 1.401494033252721760e-01 -1.436399999999747834e+01 1.000000000000000000e+03 -8.128909833067594093e+01 -1.025613535679889168e+02 1.387999999999999901e+00
-9.520549152006643112e+01 1.399845196580732642e-01 -1.436499999999747779e+01 1.000000000000000000e+03 -8.128693610966985261e+01 -1.025601913469828332e+02 4.879999999999999893e-01
-9.520485214513686856e+01 1.401269055416316245e-01 -1.436599999999747723e+01 1.000000000000000000e+03 -8.128542281395752411e+01 -1.025596780512705095e+02 2.220000000000000029e-01
-9.520421285078835183e+01 1.400994726386673161e-01 -1.436699999999747668e+01 1.000000000000000000e+03 -8.128524281876146063e+01 -1.025604980560744366e+02 1.586000000000000076e+00
-9.520357448838366565e+01 1.398830299646799113e-01 -1.436799999999747612e+01 1.000000000000000000e+03 -8.128516622928273705e+01 -1.025614214665957178e+02 3.200000000000000067e-01
-9.520293712186057178e+01 1.398093013752753910e-01 -1.436899999999747557e+01 1.000000000000000000e+03 -8.128505292713644792e+01 -1.025623081644494334e+02 1.689999999999999947e+00
-9.520230072567645152e+01 1.400111521574671780e-01 -1.436999999999747502e+01 1.000000000000000000e+03 -8.128358438454779389e+01 -1.025618396218607700e+02 1.504000000000000004e+00
-9.520166443627077513e+01 1.399872719557343770e-01 -1.437099999999747446e+01 1.000000000000000000e+03 -8.128317920401886454e+01 -1.025624344413318454e+02 1.824000000000000066e+00
-9.520102892947593887e+01 1.400521738434255259e-01 -1.437199999999747391e+01 1.000000000000000000e+03 -8.127809663112847716e+01 -1.025583518684414486e+02 1.770000000000000018e+00
-9.520039122896675110e+01 1.397339963536153029e-01 -1.437299999999747335e+01 1.000000000000000000e+03 -8.127751632621533417e+01 -1.025587715635283104e+02 1.272000000000000020e+00
-9.519975420218827367e+01 1.390326032268649203e-01 -1.437399999999747280e+01 1.000000000000000000e+03 -8.127736821851490845e+01 -1.025596234558278752e+02 2.399999999999999911e-01
-9.519911812288400199e+01 1.391316973059122386e-01 -1.437499999999747224e+01 1.000000000000000000e+03 -8.127612845062975566e+01 -1.025593836879427272e+02 3.300000000000000155e-01
-9.519848229553517172e+01 1.389834123603732319e-01 -1.437599999999747169e+01 1.000000000000000000e+03 -8.127603685674763767e+01 -1.025602920940606140e+02 1.108000000000000096e+00
-9.519784744898312567e+01 1.387730672542123733e-01 -1.437699999999747114e+01 1.000000000000000000e+03 -8.127587790437091542e+01 -1.025611331416838823e+02 1.493999999999999995e+00
-9.519721353840962763e+01 1.387491125443270079e-01 -1.437799999999747058e+01 1.000000000000000000e+03 -8.127473930517859912e+01 -1.025609945424915708e+02 1.314000000000000057e+00
-9.519657994164207082e+01 1.386642889308551951e-01 -1.437899999999747003e+01 1.000000000000000000e+03 -8.127323173673026702e+01 -1.025604869740432434e+02 4.219999999999999862e-01
-9.519594642469533596e+01 1.386001069744164926e-01 -1.437999999999746947e+01 1.000000000000000000e+03 -8.127307388710751468e+01 -1.025613291244204817e+02 1.665999999999999925e+00
-9.519531384162401366e+01 1.384529890773440186e-01 -1.438099999999746892e+01 1.000000000000000000e+03 -8.126964115016447465e+01 -1.025588963874774464e+02 1.437999999999999945e+00
-9.519468011914132433e+01 1.389157333825421503e-01 -1.438199999999746836e+01 1.000000000000000000e+03 -8.126851511081353863e+01 -1.025587703481265009e+02 4.060000000000000275e-01
-9.519404671820535668e+01 1.389013387893141827e-01 -1.438299999999746781e+01 1.000000000000000000e+03 -8.126788933670090387e+01 -1.025591445740138710e+02 6.640000000000000346e-01
-9.519341395497794167e+01 1.393393536465883098e-01 -1.438399999999746726e+01 1.000000000000000000e+03 -8.126589770805584578e+01 -1.025581529453688177e+02 5.380000000000000338e-01
-9.519278096470479511e+01 1.391605842632301637e-01 -1.438499999999746670e+01 1.000000000000000000e+03 -8.126536664798986465e+01 -1.025586218853028413e+02 5.000000000000000278e-02
-9.519214867133824498e+01 1.392210819790987153e-01 -1.438599999999746615e+01 1.000000000000000000e+03 -8.126489282032279959e+01 -1.025591480576357668e+02 6.199999999999999956e-02
-9.519151710980662529e+01 1.397308769334063838e-01 -1.438699999999746559e+01 1.000000000000000000e+03 -8.126423250310422475e+01 -1.025594877404171825e+02 1.403999999999999915e+00
-9.519088616118439461e+01 1.401972522164631196e-01 -1.438799999999746504e+01 1.000000000000000000e+03 -8.126389202432829961e+01 -1.025601472616412622e+02 1.700000000000000122e-01
-9.519025602600088121e+01 1.403642492598624614e-01 -1.438899999999746449e+01 1.000000000000000000e+03 -8.126321175322004819e+01 -1.025604669905330155e+02 4.680000000000000271e-01
-9.518962648888769706e+01 1.403911035921331096e-01 -1.438999999999746393e+01 1.000000000000000000e+03 -8.126147174629358005e+01 -1.025597269836065379e+02 1.379999999999999893e+00
-9.518899688224770728e+01 1.399010329969778699e-01 -1.439099999999746338e+01 1.000000000000000000e+03 -8.126095411617848185e+01 -1.025602093534914445e+02 1.794000000000000039e+00
-9.518836797510643066e+01 1.400835065670654189e-01 -1.439199999999746282e+01 1.000000000000000000e+03 -8.126080305411061033e+01 -1.025610582914235778e+02 1.620000000000000051e-01
-9.518773999641447858e+01 1.397713101758863430e-01 -1.439299999999746227e+01 1.000000000000000000e+03 -8.126015237007500502e+01 -1.025614076073879630e+02 1.804000000000000048e+00
-9.518711263095057973e+01 1.398743351536534951e-01 -1.439399999999746171e+01 1.000000000000000000e+03 -8.125849710015955907e+01 -1.025607523374725218e+02 6.680000000000000382e-01
-9.518648524798564381e+01 1.396859641241237349e-01 -1.439499999999746116e+01 1.000000000000000000e+03 -8.125769016238361075e+01 -1.025609453996965783e+02 8.400000000000000522e-02
-9.518585837938169902e+01 1.397674696510399495e-01 -1.439599999999746061e+01 1.000000000000000000e+03 -8.125765744339149421e+01 -1.025619126807044523e+02 7.099999999999999645e-01
-9.518523250899157517e+01 1.397761741867891705e-01 -1.439699999999746005e+01 1.000000000000000000e+03 -8.125623823647228505e+01 -1.025614934737852479e+02 8.820000000000000062e-01
-9.518460676789217700e+01 1.393569537091330912e-01 -1.439799999999745950e+01 1.000000000000000000e+03 -8.125551050978624801e+01 -1.025617657470992015e+02 5.759999999999999565e-01
-9.518398158828954081e+01 1.394815463494102903e-01 -1.439899999999745894e+01 1.000000000000000000e+03 -8.125502888265901902e+01 -1.025622841199719772e+02 1.000000000000000021e-02
-9.518335712298092233e+01 1.395898655799905630e-01 -1.439999999999745839e+01 1.000000000000000000e+03 -8.125360252308988152e+01 -1.025618577604028445e+02 1.874000000000000110e+00
-9.518273278133159465e+01 1.397037328590055028e-01 -1.440099999999745783e+01 1.000000000000000000e+03 -8.125209542669335860e+01 -1.025613506640063122e+02 8.080000000000000515e-01
-9.518210851285623164e+01 1.395939962229907905e-01 -1.440199999999745728e+01 1.000000000000000000e+03 -8.125106068230505230e+01 -1.025613159196180106e+02 1.437999999999999945e+00
-9.518148461217897705e+01 1.398767490919363143e-01 -1.440299999999745673e+01 1.000000000000000000e+03 -8.125081725236506713e+01 -1.025620724896780303e+02 9.020000000000000240e-01
-9.518086157191606844e+01 1.400264539942444597e-01 -1.440399999999745617e+01 1.000000000000000000e+03 -8.125060897468385690e+01 -1.025628642119968106e+02 1.239999999999999991e-01
-9.518023941221002815e+01 1.402176301497239375e-01 -1.440499999999745562e+01 1.000000000000000000e+03 -8.125004903564898484e+01 -1.025633042729619433e+02 2.859999999999999765e-01
-9.517961791281879869e+01 1.403318868540204822e-01 -1.440599999999745506e+01 1.000000000000000000e+03 -8.124994865806854705e+01 -1.025642038953814961e+02 3.039999999999999925e-01
-9.517899735779215575e+01 1.402763040563380359e-01 -1.440699999999745451e+01 1.000000000000000000e+03 -8.124965759929560249e+01 -1.025649128366085563e+02 1.893999999999999906e+00
-9.517837762698748350e+01 1.404484738694017909e-01 -1.440799999999745395e+01 1.000000000000000000e+03 -8.124723959233710957e+01 -1.025634948296500681e+02 1.235999999999999988e+00
-9.517775740142242569e+01 1.403740871470763596e-01 -1.440899999999745340e+01 1.000000000000000000e+03 -8.124580741141120654e+01 -1.025630626487241557e+02 7.179999999999999716e-01
-9.517713729244033516e+01 1.407951353407117800e-01 -1.440999999999745285e+01 1.000000000000000000e+03 -8.124400281438634863e+01 -1.025622580516993025e+02 9.799999999999999822e-01
-9.517651706908047515e+01 1.406653902226464303e-01 -1.441099999999745229e+01 1.000000000000000000e+03 -8.124238891454950817e+01 -1.025616441518624526e+02 4.380000000000000004e-01
-9.517589684964138996e+01 1.405633899490461858e-01 -1.441199999999745174e+01 1.000000000000000000e+03 -8.124177513819563501e+01 -1.025620303755085843e+02 8.699999999999999956e-01
-9.517527725391060756e+01 1.406991109814377250e-01 -1.441299999999745118e+01 1.000000000000000000e+03 -8.124158332718741349e+01 -1.025628385645003675e+02 4.699999999999999734e-01
-9.517465854192448660e+01 1.408455107392207750e-01 -1.441399999999745063e+01 1.000000000000000000e+03 -8.124138046514249822e+01 -1.025636357024554570e+02 7.479999999999999982e-01
-9.517404070505146763e+01 1.406806889523800619e-01 -1.441499999999745008e+01 1.000000000000000000e+03 -8.124054694594356363e+01 -1.025638021832565130e+02 2.760000000000000231e-01
-9.517342335241936269e+01 1.408661353556241724e-01 -1.441599999999744952e+01 1.000000000000000000e+03 -8.124030422495950177e+01 -1.025645594622724559e+02 1.921999999999999931e+00
-9.517280684757534459e+01 1.405879865088650871e-01 -1.441699999999744897e+01 1.000000000000000000e+03 -8.123998431723320834e+01 -1.025652395545461673e+02 1.018000000000000016e+00
-9.517219114132586810e+01 1.404790780554175389e-01 -1.441799999999744841e+01 1.000000000000000000e+03 -8.123748246507116733e+01 -1.025637377023841168e+02 6.680000000000000382e-01
-9.517157488939714938e+01 1.408579260989536452e-01 -1.441899999999744786e+01 1.000000000000000000e+03 -8.123453339001312656e+01 -1.025617886273260808e+02 1.141999999999999904e+00
-9.517095781581953418e+01 1.410958516574823685e-01 -1.441999999999744730e+01 1.000000000000000000e+03 -8.123415957085492778e+01 -1.025624148081678726e+02 2.300000000000000100e-01
-9.517034150870846076e+01 1.411010185427300501e-01 -1.442099999999744675e+01 1.000000000000000000e+03 -8.123373173572241512e+01 -1.025629869730353647e+02 5.839999999999999636e-01
-9.516972593340076969e+01 1.415963574987945117e-01 -1.442199999999744620e+01 1.000000000000000000e+03 -8.123292041083301740e+01 -1.025631756481459718e+02 6.640000000000000346e-01
-9.516911085281859073e+01 1.417642554627069895e-01 -1.442299999999744564e+01 1.000000000000000000e+03 -8.123205601651669383e+01 -1.025633112538296388e+02 9.200000000000000400e-01
-9.516849623365386890e+01 1.413835944470503148e-01 -1.442399999999744509e+01 1.000000000000000000e+03 -8.123079661386213957e+01 -1.025630518511750893e+02 1.653999999999999915e+00
-9.516788183270621460e+01 1.416419125552934866e-01 -1.442499999999744453e+01 1.000000000000000000e+03 -8.122935017110765443e+01 -1.025626054084206089e+02 8.239999999999999547e-01
-9.516726753491188617e+01 1.417490925366956256e-01 -1.442599999999744398e+01 1.000000000000000000e+03 -8.122932464062724023e+01 -1.025635798779401853e+02 9.200000000000000400e-01
-9.516665421201992103e+01 1.418282400647617458e-01 -1.442699999999744342e+01 1.000000000000000000e+03 -8.122852373522731284e+01 -1.025637789725402627e+02 8.880000000000000115e-01
-9.516604138704727234e+01 1.418086921844511905e-01 -1.442799999999744287e+01 1.000000000000000000e+03 -8.122668586585957939e+01 -1.025629411031725198e+02 1.731999999999999984e+00
-9.516542842418854775e+01 1.418014784518629723e-01 -1.442899999999744232e+01 1.000000000000000000e+03 -8.122622763362146259e+01 -1.025634828709344077e+02 4.620000000000000218e-01
-9.516481616851177705e+01 1.419292749855814162e-01 -1.442999999999744176e+01 1.000000000000000000e+03 -8.122497825283249995e+01 -1.025632334901454499e+02 1.348000000000000087e+00
-9.516420413489895225e+01 1.421879124732726429e-01 -1.443099999999744121e+01 1.000000000000000000e+03 -8.122359096447092952e+01 -1.025628462017838700e+02 1.439999999999999947e+00
-9.516359223878025375e+01 1.421941715277828810e-01 -1.443199999999744065e+01 1.000000000000000000e+03 -8.122354549710550486e+01 -1.025638007344184501e+02 6.460000000000000187e-01
-9.516298130011041678e+01 1.423002185838007638e-01 -1.443299999999744010e+01 1.000000000000000000e+03 -8.122292842065620277e+01 -1.025641836579691528e+02 8.799999999999999489e-02
-9.516237096814263907e+01 1.425171656803637943e-01 -1.443399999999743955e+01 1.000000000000000000e+03 -8.122272726238082896e+01 -1.025649824996937696e+02 1.506000000000000005e+00
-9.516176149537106710e+01 1.424246287433229285e-01 -1.443499999999743899e+01 1.000000000000000000e+03 -8.122186216955024918e+01 -1.025651174068631803e+02 1.393999999999999906e+00
-9.516115247597191740e+01 1.418967196843490819e-01 -1.443599999999743844e+01 1.000000000000000000e+03 -8.122124954176545941e+01 -1.025655047790783954e+02 2.760000000000000231e-01
-9.516054406290790268e+01 1.421304678360604534e-01 -1.443699999999743788e+01 1.000000000000000000e+03 -8.121638516676893005e+01 -1.025616404040818708e+02 8.200000000000000344e-02
-9.515993366625107797e+01 1.416199247873648759e-01 -1.443799999999743733e+01 1.000000000000000000e+03 -8.121484824210344300e+01 -1.025611034794163743e+02 9.340000000000000524e-01
-9.515932331442597558e+01 1.415770930510817927e-01 -1.443899999999743677e+01 1.000000000000000000e+03 -8.121464677690966028e+01 -1.025619020142225963e+02 1.590000000000000080e+00
-9.515871382165011028e+01 1.415021559169708232e-01 -1.443999999999743622e+01 1.000000000000000000e+03 -8.121397951972319618e+01 -1.025622347570361370e+02 2.340000000000000135e-01
-9.515810490271482536e+01 1.412868079206832661e-01 -1.444099999999743567e+01 1.000000000000000000e+03 -8.121185324846838682e+01 -1.025611084857813182e+02 1.437999999999999945e+00
-9.515749566876837662e+01 1.415329893586070031e-01 -1.444199999999743511e+01 1.000000000000000000e+03 -8.121080341308397976e+01 -1.025610586503969159e+02 1.539999999999999980e-01
-9.515688677542750895e+01 1.412973950556767055e-01 -1.444299999999743456e+01 1.000000000000000000e+03 -8.120948041222263214e+01 -1.025607356495355589e+02 1.889999999999999902e+00
-9.515627805608683332e+01 1.415282716421721321e-01 -1.444399999999743400e+01 1.000000000000000000e+03 -8.120791925508115128e+01 -1.025601744923940828e+02 1.856000000000000094e+00
-9.515566936568868073e+01 1.412053702644393005e-01 -1.444499999999743345e+01 1.000000000000000000e+03 -8.120765497306022951e+01 -1.025609102103731658e+02 9.040000000000000258e-01
-9.515506149282066417e+01 1.410233302056004001e-01 -1.444599999999743289e+01 1.000000000000000000e+03 -8.120731466552166466e+01 -1.025615699028346057e+02 2.599999999999999881e-02
-9.515445438974938952e+01 1.412681381896845612e-01 -1.444699999999743234e+01 1.000000000000000000e+03 -8.120685048496221725e+01 -1.025621057222751489e+02 1.302000000000000046e+00
-9.515384797994327926e+01 1.408986358397992800e-01 -1.444799999999743179e+01 1.000000000000000000e+03 -8.120657639501928315e+01 -1.025628316323322196e+02 1.320000000000000062e-01
-9.515324237728660250e+01 1.409814863166356236e-01 -1.444899999999743123e+01 1.000000000000000000e+03 -8.120584468600242189e+01 -1.025630999233153489e+02 1.576000000000000068e+00
-9.515263730347103888e+01 1.411800934487101589e-01 -1.444999999999743068e+01 1.000000000000000000e+03 -8.120539791035831456e+01 -1.025636531476712463e+02 1.143999999999999906e+00
-9.515203292989400552e+01 1.413727809488976583e-01 -1.445099999999743012e+01 1.000000000000000000e+03 -8.120465211831033514e+01 -1.025639073556232574e+02 6.139999999999999902e-01
-9.515142907484170109e+01 1.411843441182248360e-01 -1.445199999999742957e+01 1.000000000000000000e+03 -8.120411836568207775e+01 -1.025643736029950048e+02 1.292000000000000037e+00
-9.515082586543577747e+01 1.411876005337131812e-01 -1.445299999999742901e+01 1.000000000000000000e+03 -8.120384460485733769e+01 -1.025650998421702695e+02 1.399999999999999911e+00
-9.515022345719157215e+01 1.414284783891283648e-01 -1.445399999999742846e+01 1.000000000000000000e+03 -8.120107121098764935e+01 -1.025633264483005860e+02 2.899999999999999800e-01
-9.514962034333559870e+01 1.411204018585399955e-01 -1.445499999999742791e+01 1.000000000000000000e+03 -8.120098879154241445e+01 -1.025642440288553416e+02 8.699999999999999956e-01
-9.514901814565861571e+01 1.411122450120206040e-01 -1.445599999999742735e+01 1.000000000000000000e+03 -8.120053154486824099e+01 -1.025647867821811730e+02 1.012000000000000011e+00
-9.514841663686669904e+01 1.408998570782943605e-01 -1.445699999999742680e+01 1.000000000000000000e+03 -8.119816484382626243e+01 -1.025634200811391850e+02 1.366000000000000103e+00
-9.514781466776732088e+01 1.406491135330219522e-01 -1.445799999999742624e+01 1.000000000000000000e+03 -8.119785835608865909e+01 -1.025641135934015864e+02 6.580000000000000293e-01
-9.514721347776855964e+01 1.409130668053654722e-01 -1.445899999999742569e+01 1.000000000000000000e+03 -8.119701617170973407e+01 -1.025642714090226661e+02 7.099999999999999645e-01
-9.514661274376628342e+01 1.409611921893790532e-01 -1.445999999999742514e+01 1.000000000000000000e+03 -8.119654634004822924e+01 -1.025648015773611519e+02 1.211999999999999966e+00
-9.514601268854781324e+01 1.411475086414670788e-01 -1.446099999999742458e+01 1.000000000000000000e+03 -8.119614249772722303e+01 -1.025653977350401505e+02 1.350000000000000089e+00
-9.514541335047906045e+01 1.411521695132305076e-01 -1.446199999999742403e+01 1.000000000000000000e+03 -8.119526720375893092e+01 -1.025655224410718631e+02 2.459999999999999964e-01
-9.514481444607056915e+01 1.411906056989603031e-01 -1.446299999999742347e+01 1.000000000000000000e+03 -8.119511474771512383e+01 -1.025663699850280466e+02 8.799999999999999489e-02
-9.514421640706136429e+01 1.403455622469346187e-01 -1.446399999999742292e+01 1.000000000000000000e+03 -8.119257919918827326e+01 -1.025648344365012008e+02 1.981999999999999984e+00
-9.514361780728985707e+01 1.405637334676052286e-01 -1.446499999999742236e+01 1.000000000000000000e+03 -8.119218965072994365e+01 -1.025654448880428617e+02 8.419999999999999707e-01
-9.514301993060266227e+01 1.408611860250209569e-01 -1.446599999999742181e+01 1.000000000000000000e+03 -8.119191466283936620e+01 -1.025661699001522891e+02 1.953999999999999959e+00
-9.514242284408099692e+01 1.409039590469085002e-01 -1.446699999999742126e+01 1.000000000000000000e+03 -8.119163234954088182e+01 -1.025668875868537953e+02 3.940000000000000169e-01
-9.514182654184300247e+01 1.407863694486743422e-01 -1.446799999999742070e+01 1.000000000000000000e+03 -8.119023771925343169e+01 -1.025664929565663499e+02 7.199999999999999734e-01
-9.514123035981448595e+01 1.409551488377312201e-01 -1.446899999999742015e+01 1.000000000000000000e+03 -8.118828616357951944e+01 -1.025655414008924424e+02 1.332000000000000073e+00
-9.514063396594410449e+01 1.410486177237898764e-01 -1.446999999999741959e+01 1.000000000000000000e+03 -8.118759790954244693e+01 -1.025658531468553747e+02 1.223999999999999977e+00
-9.514003811327565074e+01 1.408441453712350466e-01 -1.447099999999741904e+01 1.000000000000000000e+03 -8.118344931831549616e+01 -1.025627045556284145e+02 1.544000000000000039e+00
-9.513944073806284507e+01 1.410623925369693943e-01 -1.447199999999741848e+01 1.000000000000000000e+03 -8.117955104747709072e+01 -1.025598062847900138e+02 5.020000000000000018e-01
-9.513884198718140794e+01 1.411235090990142216e-01 -1.447299999999741793e+01 1.000000000000000000e+03 -8.117860039587961296e+01 -1.025598556331925408e+02 4.600000000000000200e-01
-9.513824362410822744e+01 1.403832715827185995e-01 -1.447399999999741738e+01 1.000000000000000000e+03 -8.117832260336258798e+01 -1.025605778406755064e+02 1.631999999999999895e+00
-9.513764605045830081e+01 1.406925060937061489e-01 -1.447499999999741682e+01 1.000000000000000000e+03 -8.117609226862057881e+01 -1.025593475059334878e+02 3.320000000000000173e-01
-9.513704809868042389e+01 1.405839458332886205e-01 -1.447599999999741627e+01 1.000000000000000000e+03 -8.117551106554893181e+01 -1.025597663028618456e+02 4.020000000000000240e-01
-9.513645075437881360e+01 1.405387820389608355e-01 -1.447699999999741571e+01 1.000000000000000000e+03 -8.117505772986849877e+01 -1.025603129671814173e+02 4.259999999999999898e-01
-9.513585409284978311e+01 1.407449866080550394e-01 -1.447799999999741516e+01 1.000000000000000000e+03 -8.117459526356893207e+01 -1.025608505008818554e+02 4.680000000000000271e-01
-9.513525810746628508e+01 1.405386254351438380e-01 -1.447899999999741460e+01 1.000000000000000000e+03 -8.117417852568817693e+01 -1.025614337630010908e+02 1.528000000000000025e+00
-9.513466282427380349e+01 1.404879413180429581e-01 -1.447999999999741405e+01 1.000000000000000000e+03 -8.117387338637314542e+01 -1.025621286236860641e+02 7.600000000000000089e-01
-9.513406830835897665e+01 1.404935000333578654e-01 -1.448099999999741350e+01 1.000000000000000000e+03 -8.117305692234251069e+01 -1.025623121596554199e+02 1.258000000000000007e+00
-9.513347425469116558e+01 1.406377752192471131e-01 -1.448199999999741294e+01 1.000000000000000000e+03 -8.117239926312394971e+01 -1.025626545004368637e+02 1.592000000000000082e+00
-9.513288075686658374e+01 1.407406930764392994e-01 -1.448299999999741239e+01 1.000000000000000000e+03 -8.117239829532456952e+01 -1.025636535326374883e+02 1.544000000000000039e+00
-9.513228820317316092e+01 1.410435318475519173e-01 -1.448399999999741183e+01 1.000000000000000000e+03 -8.117196648899773948e+01 -1.025642217263106488e+02 9.300000000000000488e-01
-9.513169633668246661e+01 1.413199576509730493e-01 -1.448499999999741128e+01 1.000000000000000000e+03 -8.117157710264562809e+01 -1.025648323399585422e+02 1.417999999999999927e+00
-9.513110518126153181e+01 1.416695724462845585e-01 -1.448599999999741073e+01 1.000000000000000000e+03 -8.117073659539543939e+01 -1.025649918327083583e+02 1.933999999999999941e+00
-9.513051446929283372e+01 1.418085512722717656e-01 -1.448699999999741017e+01 1.000000000000000000e+03 -8.117005163652294186e+01 -1.025653068738358513e+02 2.139999999999999958e-01
-9.512992429196332012e+01 1.416446292616810598e-01 -1.448799999999740962e+01 1.000000000000000000e+03 -8.116881425252934434e+01 -1.025650694898422586e+02 5.300000000000000266e-01
-9.512933432274631684e+01 1.416908380672179668e-01 -1.448899999999740906e+01 1.000000000000000000e+03 -8.116846798281893882e+01 -1.025657232201318436e+02 1.639999999999999902e+00
-9.512874508660163997e+01 1.414285106833045036e-01 -1.448999999999740851e+01 1.000000000000000000e+03 -8.116845615021476590e+01 -1.025667113875276755e+02 4.020000000000000240e-01
-9.512815677891433097e+01 1.417097131718350889e-01 -1.449099999999740795e+01 1.000000000000000000e+03 -8.116824484019582542e+01 -1.025675000775087256e+02 1.477999999999999980e+00
-9.512756928053008210e+01 1.414745366951899175e-01 -1.449199999999740740e+01 1.000000000000000000e+03 -8.116772767836997104e+01 -1.025679829156828760e+02 9.199999999999999845e-02
-9.512698241044604686e+01 1.420892934627610293e-01 -1.449299999999740685e+01 1.000000000000000000e+03 -8.116701257532635339e+01 -1.025682678126392631e+02 1.326000000000000068e+00
-9.512639605160316592e+01 1.421186858816858301e-01 -1.449399999999740629e+01 1.000000000000000000e+03 -8.116682378653558771e+01 -1.025690790238485022e+02 1.729999999999999982e+00
-9.512581051142576882e+01 1.421071282052216167e-01 -1.449499999999740574e+01 1.000000000000000000e+03 -8.116675479573702034e+01 -1.025700100330499254e+02 1.213999999999999968e+00
-9.512522585831661104e+01 1.426511148981098320e-01 -1.449599999999740518e+01 1.000000000000000000e+03 -8.116561800166475393e+01 -1.025698732389776637e+02 1.114000000000000101e+00
-9.512464146691453948e+01 1.429596206380334689e-01 -1.449699999999740463e+01 1.000000000000000000e+03 -8.116521173906468789e+01 -1.025704669763775883e+02 1.743999999999999995e+00
-9.512405776339461738e+01 1.430935182637491088e-01 -1.449799999999740407e+01 1.000000000000000000e+03 -8.116350567309294206e+01 -1.025697609104058472e+02 6.360000000000000098e-01
-9.512347398846777935e+01 1.430137314573555751e-01 -1.449899999999740352e+01 1.000000000000000000e+03 -8.116319045032859947e+01 -1.025704456876414952e+02 1.094000000000000083e+00
-9.512289095340467782e+01 1.428281045804007943e-01 -1.449999999999740297e+01 1.000000000000000000e+03 -8.116244450466518856e+01 -1.025706997419780890e+02 1.719999999999999862e-01
-9.512230840604775040e+01 1.429417377818448243e-01 -1.450099999999740241e+01 1.000000000000000000e+03 -8.116205671478650174e+01 -1.025713119520994070e+02 6.179999999999999938e-01
-9.512172655407570687e+01 1.431431635953292481e-01 -1.450199999999740186e+01 1.000000000000000000e+03 -8.116140593984589202e+01 -1.025716611771588020e+02 8.799999999999999489e-02
-9.512114524344318056e+01 1.432040815848897586e-01 -1.450299999999740130e+01 1.000000000000000000e+03 -8.116052061809452312e+01 -1.025717758554074237e+02 1.201999999999999957e+00
-9.512056433713817682e+01 1.433425475021968265e-01 -1.450399999999740075e+01 1.000000000000000000e+03 -8.115801048653398198e+01 -1.025702657238468873e+02 4.159999999999999809e-01
-9.511998289094647419e+01 1.434517507646872192e-01 -1.450499999999740020e+01 1.000000000000000000e+03 -8.115693506690087133e+01 -1.025701903042137815e+02 8.000000000000000444e-01
-9.511940173882209137e+01 1.434940363828680066e-01 -1.450599999999739964e+01 1.000000000000000000e+03 -8.115670109160606671e+01 -1.025709563289189674e+02 1.649999999999999911e+00
-9.511882136885826355e+01 1.432117488777647774e-01 -1.450699999999739909e+01 1.000000000000000000e+03 -8.115593327636238996e+01 -1.025711885136752812e+02 8.199999999999999512e-01
-9.511824147014860387e+01 1.430626819181219089e-01 -1.450799999999739853e+01 1.000000000000000000e+03 -8.115499288869301608e+01 -1.025712481260059121e+02 1.316000000000000059e+00
-9.511766194206460057e+01 1.431477925534016538e-01 -1.450899999999739798e+01 1.000000000000000000e+03 -8.115472680185824572e+01 -1.025719820391711465e+02 1.030000000000000027e+00
-9.511708317443694227e+01 1.432547348172945323e-01 -1.450999999999739742e+01 1.000000000000000000e+03 -8.115438052997127727e+01 -1.025726357672841687e+02 4.219999999999999862e-01
-9.511650511949251552e+01 1.429684293524512706e-01 -1.451099999999739687e+01 1.000000000000000000e+03 -8.115319987841083105e+01 -1.025724551157237272e+02 1.850000000000000089e+00
-9.511592729415708902e+01 1.428589945771199521e-01 -1.451199999999739632e+01 1.000000000000000000e+03 -8.115275238660828450e+01 -1.025730076239211854e+02 9.100000000000000311e-01
-9.511535012139968615e+01 1.429229625728813402e-01 -1.451299999999739576e+01 1.000000000000000000e+03 -8.115240187232232927e+01 -1.025736571096352350e+02 1.395999999999999908e+00
-9.511477365599817801e+01 1.430463593360013219e-01 -1.451399999999739521e+01 1.000000000000000000e+03 -8.115143122668420972e+01 -1.025736864639971060e+02 2.220000000000000029e-01
