Teff logg R Av
3.368402937779589593e+03 4.520302747313879266e+00 5.036283468799305219e-01 1.735117281927429866e+00
3.276782428029362563e+03 4.628728209058606602e+00 5.247887416222423163e-01 1.768463054329365791e+00
3.339494213752049291e+03 4.423914615684832796e+00 5.062866628694110416e-01 1.695872245399930645e+00
3.252220338080388501e+03 4.665754497777003351e+00 5.348683253651153047e-01 1.877617107243052530e+00
3.190867651524206849e+03 4.496259095115934912e+00 5.458815352715099545e-01 1.870016745728434238e+00
3.256122734820183268e+03 4.813458693674798283e+00 5.378658220149605818e-01 1.939531197269175777e+00
3.273872185254149827e+03 5.208741298009653242e+00 5.317324627911856894e-01 1.849853918521886520e+00
3.180216632733509869e+03 4.375238034198883241e+00 5.468485483154083004e-01 1.836696191364080244e+00
3.246697540866905911e+03 4.463876274498689511e+00 5.265779225868563174e-01 1.780788812170766011e+00
3.274240345131727736e+03 4.696150958797764119e+00 5.198715346804302362e-01 1.743279780076074648e+00
3.235065491842106894e+03 4.505340819595673452e+00 5.352204956131609848e-01 1.802384764329348910e+00
3.280152205701168896e+03 4.432419738324805181e+00 5.258673527539384773e-01 1.817108086144610057e+00
3.303723382762063920e+03 4.744118181673766088e+00 5.237430640096395473e-01 1.947077914523820397e+00
3.309638198090704464e+03 4.386250568706345554e+00 5.139860723485337735e-01 1.708890337816997285e+00
3.287681798141815761e+03 4.701364634224755257e+00 5.211612799542620911e-01 1.720097446383224371e+00
3.273562908672068716e+03 4.829216689273127194e+00 5.261979360133137718e-01 1.811954009544383348e+00
3.291537935282859962e+03 4.730373540025847312e+00 5.227268388831445289e-01 1.738391483235360857e+00
3.258861214129642121e+03 4.618668499764159385e+00 5.252787842257610196e-01 1.712136610385653679e+00
3.389685537666732216e+03 4.758435870738356499e+00 5.084686152285826655e-01 1.864342962474448750e+00
3.289591440341741418e+03 4.737865604097446059e+00 5.235284529566254230e-01 1.764695316558314353e+00
3.290462798580318122e+03 4.640391423561741391e+00 5.184930853620907110e-01 1.732454849102169181e+00
3.415411186064926369e+03 4.612438350343573745e+00 5.030672269834683963e-01 1.784221343963412920e+00
3.257586524400168855e+03 4.417329870948243808e+00 5.207860878904644331e-01 1.734670881060544678e+00
3.307391360976259421e+03 4.524576363209121155e+00 5.092904227116861193e-01 1.711333402535758497e+00
3.321815575498735598e+03 4.625912900587003662e+00 5.145859573494770967e-01 1.741572060833911140e+00
3.325504942650149133e+03 4.523255634763579280e+00 5.126503849219645748e-01 1.681158540958396452e+00
3.234330542741332010e+03 4.615753542836296575e+00 5.355276740445161776e-01 1.897615990829382149e+00
3.226029896908157752e+03 4.549775432255634300e+00 5.318955835653258468e-01 1.701945043065964613e+00
3.309046658643396768e+03 4.650318505861884333e+00 5.169480450485868239e-01 1.804529560943654021e+00
3.238024429750402760e+03 4.433868322556820729e+00 5.252734122790595483e-01 1.671278894688905892e+00
3.284967949527832388e+03 4.817663478577161484e+00 5.234782670313103958e-01 1.759405464847290324e+00
3.319365208133714077e+03 4.679763635725010751e+00 5.143546625713661946e-01 1.790441060433645593e+00
3.255802698802379837e+03 4.605819766706098939e+00 5.323835494196329510e-01 1.848915896003441306e+00
3.201520682436157585e+03 4.495815494508943466e+00 5.396464611737552541e-01 1.807594137665302858e+00
3.249282393413594946e+03 4.674106520768160244e+00 5.331907499305462705e-01 1.861372441694426394e+00
3.322209475962759370e+03 4.668932431248540738e+00 5.162073187914277828e-01 1.841459292917543955e+00
3.276846786821488422e+03 4.607918284193749159e+00 5.214811866398882945e-01 1.746168655786373591e+00
3.243890016205989923e+03 4.404658796207579385e+00 5.275651979252807822e-01 1.753269654688094814e+00
3.188531985125113806e+03 4.919930014181520761e+00 5.448640415905259271e-01 1.803859791961955228e+00
3.345170260453740866e+03 4.702850954793239779e+00 5.154171558399409658e-01 1.844022702832285532e+00
3.320297909550884469e+03 4.410432468612318857e+00 5.103207385578291122e-01 1.664759399057578415e+00
3.224179621297739686e+03 4.555788210694453610e+00 5.318138099454297052e-01 1.717873073848524834e+00
3.254781256640419542e+03 4.386583746399976391e+00 5.302076916275140217e-01 1.796094621047892748e+00
3.293337694237801315e+03 4.596346483872746802e+00 5.201552506038561452e-01 1.712096486539841589e+00
3.221615498472722265e+03 4.514607491897796976e+00 5.364454785382255508e-01 1.822381424575842734e+00
3.296710708504581817e+03 4.515292372585397729e+00 5.212953967943306788e-01 1.714675531052394453e+00
3.345021633939939420e+03 4.764020906317668391e+00 5.129747614518279653e-01 1.728125766102947880e+00
3.275578801566305174e+03 4.565418851317540216e+00 5.267326553812796686e-01 1.839249070704519262e+00
3.240245338351610826e+03 4.825674964808538192e+00 5.329894967848756160e-01 1.842989445498351309e+00
3.205995831533570708e+03 4.725362630550852039e+00 5.420273653007678938e-01 1.699596209511129441e+00
3.212938507124829812e+03 4.823468605875875781e+00 5.438098497085915861e-01 1.938165806467582408e+00
3.311484848180489280e+03 4.969270298344069303e+00 5.191067729137460729e-01 1.784202344923672134e+00
3.279369698937879548e+03 4.617864719527705830e+00 5.250803899836080646e-01 1.760671887255575108e+00
3.218271816940946337e+03 4.873229652398737954e+00 5.460790753826541000e-01 1.978491146291391889e+00
3.248686227558258906e+03 4.545380344754566870e+00 5.316793790323017799e-01 1.787776414469605113e+00
3.228621405418634822e+03 4.687199225634920197e+00 5.405066708524589592e-01 1.861704811247153035e+00
3.362946797356887146e+03 4.694218145760782335e+00 5.153504399786018597e-01 1.883156258190422871e+00
3.284480666347108581e+03 4.701167423199970941e+00 5.251591105077123567e-01 1.885017442665940512e+00
3.304586400519302970e+03 4.825370447068850766e+00 5.251592814860553959e-01 1.854764523139461385e+00
3.228975969757233997e+03 5.007714096382041014e+00 5.450064138219962162e-01 1.887744462720387872e+00
3.203257738027440155e+03 4.647021416635833901e+00 5.300152136582861884e-01 1.746010227612027510e+00
3.311654042231035419e+03 4.569969628394250805e+00 5.165736203948477767e-01 1.850034928005473089e+00
3.339582488817557987e+03 4.577870488255642911e+00 5.077224643508593260e-01 1.722150203051849626e+00
3.291025819743414104e+03 4.628806462799360588e+00 5.232529746017673400e-01 1.835518323810123364e+00
3.295636718855062099e+03 4.696150891569346619e+00 5.254244145333113458e-01 1.846904466835343817e+00
3.217345322384049723e+03 4.727341620774444308e+00 5.438254117159146972e-01 1.917538669962848497e+00
3.241175787529204172e+03 4.949657172405665051e+00 5.319102876755288367e-01 1.726589064963697240e+00
3.216912303613559743e+03 4.890148470849674744e+00 5.439507546411322947e-01 1.839106090753297451e+00
3.194863668257067275e+03 4.836106223395463033e+00 5.489356957508736423e-01 1.791590144816701979e+00
3.257006257320892473e+03 4.498441538011485719e+00 5.319624110425230645e-01 1.822781187743452325e+00
3.268581727895440963e+03 4.443154646764051030e+00 5.209575437308838763e-01 1.689676236620088368e+00
3.219756619631053582e+03 4.610737563376661186e+00 5.418063765476437421e-01 1.903001376043803594e+00
3.314764458575843491e+03 4.603047033391104215e+00 5.188221701661031027e-01 1.820004352306820117e+00
3.220064436354233294e+03 4.646543061173610489e+00 5.380640391822115731e-01 1.808354491017620802e+00
3.184844626944814991e+03 4.408421240841673416e+00 5.417160920344420427e-01 1.842466488571540273e+00
3.220276931055593195e+03 4.916663154615593001e+00 5.469632105020707513e-01 1.969179798167808526e+00
3.239392958734798412e+03 4.634356565456348775e+00 5.301612841822963551e-01 1.786470576910660579e+00
3.257153291325112150e+03 4.996535161213621734e+00 5.337146941227722818e-01 1.862974176403734194e+00
3.216031785258532182e+03 4.575333825964627010e+00 5.403364603130967891e-01 1.858779682266666011e+00
3.205530977604938926e+03 5.048615025470521545e+00 5.479396891472143594e-01 1.958760775038050017e+00
3.289932368218879219e+03 4.839695225245130850e+00 5.231606060454253582e-01 1.827274004640274008e+00
3.274240345131727736e+03 4.696150958797764119e+00 5.198715346804302362e-01 1.743279780076074648e+00
3.240278658090142926e+03 4.442902070606911558e+00 5.336371154470983535e-01 1.810408682789424795e+00
3.298958847797513954e+03 4.555986895800614889e+00 5.198127275473258813e-01 1.807587757197931522e+00
3.348797813794614285e+03 5.169564476266989672e+00 5.200261407278593540e-01 1.969627013170744734e+00
3.311370148861563848e+03 4.564183224107871695e+00 5.254259836091208502e-01 1.905489407893207865e+00
3.356046446862061202e+03 4.713136335897109674e+00 5.115082927764921239e-01 1.825443298412041671e+00
3.235700267497629284e+03 4.801181718970791934e+00 5.390750826049247602e-01 1.827805818221300171e+00
3.292511494024203785e+03 4.659464992275392348e+00 5.206169031172216410e-01 1.748616747962063567e+00
3.307046143105380906e+03 4.872460386487315276e+00 5.379396101937301555e-01 2.025373672119324286e+00
3.315999603155152727e+03 4.494800154793096247e+00 5.077656796303707809e-01 1.723030323214420401e+00
3.262657479965890616e+03 4.694285005187973425e+00 5.352916680691700568e-01 1.879033430225989010e+00
3.278988717075715613e+03 4.676204687293752826e+00 5.267330677229170588e-01 1.777124485910076768e+00
3.270027376272194488e+03 5.038360761545693123e+00 5.322652037739666886e-01 1.826580992996702513e+00
3.246584501937611094e+03 4.827537286578383657e+00 5.375671574898457372e-01 1.846441403984488749e+00
3.297248341959643767e+03 4.364927661905834810e+00 5.067786620648836449e-01 1.628441672883547131e+00
3.287304894982505175e+03 4.472141684497284331e+00 5.242005938116954811e-01 1.870214012631508105e+00
3.267441064898595414e+03 4.712250930034570295e+00 5.284022268881475304e-01 1.888825049857384419e+00
3.195722425523891616e+03 4.850894156443811056e+00 5.507215019944389223e-01 1.931281669008529267e+00
3.247364847846875364e+03 4.780794363292062421e+00 5.341076380018904279e-01 1.890886507731569299e+00
3.305588162626108897e+03 4.527691281426173830e+00 5.174709727328079545e-01 1.774597535432804962e+00
3.280321747598053207e+03 4.254087289105346947e+00 5.081042970918461243e-01 1.540924414677301790e+00
3.248468086599569688e+03 4.464175969379605924e+00 5.255679676646690668e-01 1.765838337111114154e+00
3.279525700652810883e+03 4.739514302421199865e+00 5.332830980137468480e-01 1.914295735259429199e+00
3.328453282373626280e+03 4.711265692301331853e+00 5.146502447411935854e-01 1.786810698303521239e+00
3.260060246014814311e+03 4.652883318014243486e+00 5.244853167103762370e-01 1.671972179347927190e+00
3.329658026032561338e+03 4.566481761486647528e+00 5.097310210760872540e-01 1.745720039796484269e+00
3.173270826959444094e+03 4.539706922370996267e+00 5.465773283924120207e-01 1.793579138518492933e+00
3.332290842517753845e+03 4.492636912335671973e+00 5.085496099771896761e-01 1.627495234445196282e+00
3.288452960848118892e+03 4.405060600010696881e+00 5.205423487901326141e-01 1.705595580602806693e+00
3.321964787707840514e+03 4.555503282699062240e+00 5.136695439417745535e-01 1.797578035201737867e+00
3.243321149279140627e+03 4.532808282980727022e+00 5.330419486565006748e-01 1.816474597226211518e+00
3.287747357708427899e+03 5.001782622327509920e+00 5.360571191399480240e-01 1.954994524079927132e+00
3.309923562505392511e+03 4.623550188377791414e+00 5.220004990946420786e-01 1.817173314913671289e+00
3.267774382467070609e+03 4.545483507359000086e+00 5.284048153975502427e-01 1.761769477266150741e+00
3.265982375416110244e+03 4.810603766963300387e+00 5.341003651835989352e-01 1.840540539777445694e+00
3.253853035295153859e+03 4.468393460279292739e+00 5.267425154229576911e-01 1.749879492492463218e+00
3.320744143273614100e+03 4.598384511267376240e+00 5.148936587026032852e-01 1.720853923352589021e+00
3.241666658642148832e+03 4.839338591241624243e+00 5.351797117721281971e-01 1.858780766387761796e+00
3.252711430255122195e+03 4.471694553893285295e+00 5.236664644919425404e-01 1.691927203351739406e+00
3.284528393704508289e+03 4.509721161125325395e+00 5.194822473009462760e-01 1.783501997352689550e+00
3.237517269562655201e+03 4.484276509678231548e+00 5.351138030909188270e-01 1.904249835889665343e+00
3.313010248878965740e+03 4.853233159702718069e+00 5.225850180331427230e-01 1.789436369423046624e+00
3.272117583156647015e+03 4.737514807603099953e+00 5.309700374471795215e-01 1.935484471820702934e+00
3.206523075050136868e+03 4.651794930790121185e+00 5.478698373936372601e-01 1.886823346244788979e+00
3.244851258120834245e+03 4.373155051564958207e+00 5.213363782539992553e-01 1.710336544149926086e+00
3.139930729404878093e+03 4.479805625712173445e+00 5.578950494246996961e-01 1.878630292601797258e+00
3.245556538630331033e+03 5.039238233028584091e+00 5.344742427763800041e-01 1.856771298549360516e+00
3.289899363499760511e+03 4.622539665064027581e+00 5.225045380763212455e-01 1.835338621986918106e+00
3.215980523354877732e+03 4.548811624908491780e+00 5.368953758184979996e-01 1.796111300531072485e+00
3.346352980819416189e+03 4.792097576529474878e+00 5.193641302142435467e-01 1.892575783974241865e+00
3.381227736518234451e+03 4.499412760794867516e+00 5.070104944433204697e-01 1.802375575597662483e+00
3.244851258120834245e+03 4.373155051564958207e+00 5.213363782539992553e-01 1.710336544149926086e+00
3.241475126733728302e+03 4.458377998523149977e+00 5.274921216103547472e-01 1.841519171842040059e+00
3.218720455251465864e+03 5.299675345579892394e+00 5.378548458012928357e-01 1.784281865264419231e+00
3.256164486936921094e+03 4.616755477629769011e+00 5.313210595276400827e-01 1.829755856057476704e+00
3.267798618844036355e+03 4.913886273509659119e+00 5.256448262206908639e-01 1.744552995775569659e+00
3.244945944315885754e+03 4.780036544339534288e+00 5.350117226653470226e-01 1.828967193783819445e+00
3.238547281739894970e+03 4.616526524988660896e+00 5.290761462245285873e-01 1.715979737800432225e+00
3.372899877024966372e+03 5.131246616988420328e+00 5.160772454534238163e-01 1.873300477833913513e+00
3.336108240111727810e+03 4.622309028952015453e+00 5.159167441643917051e-01 1.803367647894474679e+00
3.291142942894182852e+03 4.338755327575682941e+00 5.105956288216830785e-01 1.617946081022767935e+00
3.274989102832940716e+03 4.395845564474580414e+00 5.134750777701946323e-01 1.611083093884523976e+00
3.308886884610842571e+03 4.737370325425846573e+00 5.242243063296271322e-01 1.867685334822022813e+00
3.220707976348824559e+03 4.784670287320772708e+00 5.395592126324767479e-01 1.819229200775433153e+00
3.290037652197712305e+03 4.615772055808129437e+00 5.230224951517407073e-01 1.825184143044231933e+00
3.268578191462339419e+03 4.567814565281975270e+00 5.339634180555354881e-01 1.929547518197768152e+00
3.291804618737340206e+03 4.853166107289294651e+00 5.312416336774556935e-01 1.954880269296578099e+00
3.291588600662093995e+03 4.801928668857114779e+00 5.220167914645204021e-01 1.837383372013890792e+00
3.342319415327511706e+03 4.644781489409254505e+00 5.095231754676214919e-01 1.757591402426934124e+00
3.351115310817452155e+03 4.840163365398820972e+00 5.150305120458168462e-01 1.875988868564789414e+00
3.266254072473092492e+03 4.926802619672893790e+00 5.380623272700217896e-01 1.948364137343127078e+00
3.273625941327819874e+03 4.731635295054143597e+00 5.308879569704868517e-01 1.739336044688643890e+00
3.235349959470175236e+03 4.509307990131393495e+00 5.310107035906984629e-01 1.833578791807421116e+00
3.353928371663694634e+03 4.488401294140940578e+00 5.073386407305524592e-01 1.724897819052389814e+00
3.358627195134528392e+03 4.841672396865308592e+00 5.180974182653413918e-01 1.930955775035173794e+00
3.275572418963276505e+03 4.865739238933619148e+00 5.326875648655523543e-01 1.962945917127033590e+00
3.304688672549639705e+03 4.614631904099576687e+00 5.191598259750415112e-01 1.824659897103724004e+00
3.279796416315613897e+03 4.480152888421059743e+00 5.177276247388578057e-01 1.770031814413908444e+00
3.287339364590818604e+03 4.745408963729588869e+00 5.287040454046150195e-01 1.871479246674136565e+00
